Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,ACS18_5yr_B03002001,ACS18_5yr_B03002002,ACS18_5yr_B03002003,ACS18_5yr_B03002004,ACS18_5yr_B03002005,ACS18_5yr_B03002006,ACS18_5yr_B03002007,ACS18_5yr_B03002008,ACS18_5yr_B03002009,ACS18_5yr_B03002010,ACS18_5yr_B03002011,ACS18_5yr_B03002012,ACS18_5yr_B03002013,ACS18_5yr_B03002014,ACS18_5yr_B03002015,ACS18_5yr_B03002016,ACS18_5yr_B03002017,ACS18_5yr_B03002018,ACS18_5yr_B03002019,ACS18_5yr_B03002020,ACS18_5yr_B03002021,ACS18_5yr_B03002001s,ACS18_5yr_B03002002s,ACS18_5yr_B03002003s,ACS18_5yr_B03002004s,ACS18_5yr_B03002005s,ACS18_5yr_B03002006s,ACS18_5yr_B03002007s,ACS18_5yr_B03002008s,ACS18_5yr_B03002009s,ACS18_5yr_B03002010s,ACS18_5yr_B03002011s,ACS18_5yr_B03002012s,ACS18_5yr_B03002013s,ACS18_5yr_B03002014s,ACS18_5yr_B03002015s,ACS18_5yr_B03002016s,ACS18_5yr_B03002017s,ACS18_5yr_B03002018s,ACS18_5yr_B03002019s,ACS18_5yr_B03002020s,ACS18_5yr_B03002021s,ACS18_5yr_B25003001,ACS18_5yr_B25003002,ACS18_5yr_B25003003,ACS18_5yr_B25003001s,ACS18_5yr_B25003002s,ACS18_5yr_B25003003s
"06111000902","14000US06111000902","Census Tract 9.02","Census Tract 9.02, Ventura County, California","ca","140","00","ACSSF","0010539",,,,,"06","111",,,,"000902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2089,1836,1781,5,5,17,0,0,28,0,28,253,172,0,6,0,0,70,5,5,0,129.697,135.7576,131.5152,5.454545,6.060606,11.51515,7.272727,7.272727,16.9697,7.272727,16.9697,49.09091,43.63636,7.272727,5.454545,7.272727,7.272727,34.54546,5.454545,5.454545,7.272727,858,522,336,42.42424,37.57576,41.81818
"06111000903","14000US06111000903","Census Tract 9.03","Census Tract 9.03, Ventura County, California","ca","140","00","ACSSF","0010540",,,,,"06","111",,,,"000903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5921,4789,4394,8,14,145,21,0,207,0,207,1132,756,26,18,4,0,183,145,145,0,250.303,276.9697,298.1818,9.090909,14.54545,60,18.78788,10.30303,107.2727,10.30303,107.2727,200.6061,183.0303,27.27273,17.57576,4.848485,10.30303,91.51515,104.8485,104.8485,10.30303,2166,1163,1003,109.697,107.2727,129.0909
"06111001001","14000US06111001001","Census Tract 10.01","Census Tract 10.01, Ventura County, California","ca","140","00","ACSSF","0010541",,,,,"06","111",,,,"001001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2564,2079,1805,3,36,72,0,0,163,0,163,485,470,0,0,0,0,11,4,4,0,158.1818,167.2727,150.9091,2.424242,24.24242,41.81818,7.272727,7.272727,70.90909,7.272727,70.90909,78.78788,78.18182,7.272727,7.272727,7.272727,7.272727,8.484848,4.848485,4.848485,7.272727,968,593,375,61.21212,61.21212,67.87878
"06111001002","14000US06111001002","Census Tract 10.02","Census Tract 10.02, Ventura County, California","ca","140","00","ACSSF","0010542",,,,,"06","111",,,,"001002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6570,4785,4579,0,0,45,0,0,161,0,161,1785,1642,0,15,0,0,71,57,57,0,423.0303,281.8182,266.6667,10.30303,10.30303,25.45455,10.30303,10.30303,74.54546,10.30303,74.54546,363.6364,366.0606,10.30303,15.15152,10.30303,10.30303,51.51515,64.24242,64.24242,10.30303,2486,1808,678,126.6667,129.0909,112.1212
"06111001101","14000US06111001101","Census Tract 11.01","Census Tract 11.01, Ventura County, California","ca","140","00","ACSSF","0010543",,,,,"06","111",,,,"001101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5019,3377,3097,0,80,74,0,0,126,0,126,1642,1428,0,63,0,11,131,9,0,9,213.9394,164.2424,163.0303,10.30303,49.09091,29.69697,10.30303,10.30303,55.15152,10.30303,55.15152,150.303,153.3333,10.30303,41.81818,10.30303,11.51515,82.42424,9.69697,10.30303,9.69697,1838,1432,406,44.24242,66.66666,50.90909
"06111001102","14000US06111001102","Census Tract 11.02","Census Tract 11.02, Ventura County, California","ca","140","00","ACSSF","0010544",,,,,"06","111",,,,"001102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3728,2976,2817,3,16,35,0,0,105,0,105,752,504,0,0,0,0,200,48,21,27,197.5758,160,161.2121,4.242424,15.15152,26.06061,7.272727,7.272727,44.24242,7.272727,44.24242,100.6061,104.8485,7.272727,7.272727,7.272727,7.272727,75.75758,30.90909,18.18182,25.45455,1378,1021,357,56.9697,76.9697,69.69697
"06111001201","14000US06111001201","Census Tract 12.01","Census Tract 12.01, Ventura County, California","ca","140","00","ACSSF","0010545",,,,,"06","111",,,,"001201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4919,2865,2193,409,9,147,0,0,107,7,100,2054,1624,0,63,6,0,239,122,17,105,196.9697,151.5152,141.2121,137.5758,8.484848,54.54546,7.272727,7.272727,43.0303,6.666667,43.0303,175.7576,190.303,7.272727,55.75758,6.666667,7.272727,95.15151,86.06061,10.90909,85.45454,1901,915,986,58.18182,75.75758,75.15151
"06111001202","14000US06111001202","Census Tract 12.02","Census Tract 12.02, Ventura County, California","ca","140","00","ACSSF","0010546",,,,,"06","111",,,,"001202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6964,5603,4730,231,1,399,0,16,226,0,226,1361,1133,0,0,36,0,117,75,48,27,230.9091,289.0909,275.1515,112.7273,1.212121,71.51515,10.30303,15.15152,129.697,10.30303,129.697,237.5758,244.8485,10.30303,10.30303,34.54546,10.30303,74.54546,58.18182,50.90909,27.27273,2400,1968,432,47.27273,104.8485,92.72727
"06111001204","14000US06111001204","Census Tract 12.04","Census Tract 12.04, Ventura County, California","ca","140","00","ACSSF","0010547",,,,,"06","111",,,,"001204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3026,1399,1260,34,40,19,0,0,46,0,46,1627,1511,16,16,0,0,78,6,0,6,154.5455,109.0909,101.8182,25.45455,32.12121,11.51515,7.272727,7.272727,23.63636,7.272727,23.63636,161.8182,166.0606,13.33333,15.15152,7.272727,7.272727,40.60606,5.454545,7.272727,5.454545,889,637,252,24.84848,41.21212,39.39394
"06111001206","14000US06111001206","Census Tract 12.06","Census Tract 12.06, Ventura County, California","ca","140","00","ACSSF","0010548",,,,,"06","111",,,,"001206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741,525,463,0,0,25,0,0,37,0,37,216,206,0,0,0,0,10,0,0,0,87.27273,63.63636,65.45454,7.272727,7.272727,13.93939,7.272727,7.272727,21.21212,7.272727,21.21212,93.33334,95.15151,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,324,200,124,32.12121,31.51515,26.66667
"06111001301","14000US06111001301","Census Tract 13.01","Census Tract 13.01, Ventura County, California","ca","140","00","ACSSF","0010549",,,,,"06","111",,,,"001301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7889,4649,4077,96,0,337,0,0,139,0,139,3240,2372,37,179,0,0,186,466,341,125,284.8485,285.4546,266.6667,48.48485,10.30303,67.87878,10.30303,10.30303,63.0303,10.30303,63.0303,241.8182,312.1212,36.36364,128.4848,10.30303,10.30303,104.2424,178.1818,180,60,2702,1579,1123,54.54546,97.57576,95.15151
"06111001302","14000US06111001302","Census Tract 13.02","Census Tract 13.02, Ventura County, California","ca","140","00","ACSSF","0010550",,,,,"06","111",,,,"001302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2258,898,726,17,0,140,0,0,15,0,15,1360,1107,0,43,0,0,166,44,26,18,208.4848,84.24242,79.39394,12.12121,7.272727,67.27273,7.272727,7.272727,11.51515,7.272727,11.51515,221.2121,225.4545,7.272727,23.63636,7.272727,7.272727,84.84849,18.18182,18.78788,12.12121,788,628,160,32.72727,41.81818,32.12121
"06111001401","14000US06111001401","Census Tract 14.01","Census Tract 14.01, Ventura County, California","ca","140","00","ACSSF","0010551",,,,,"06","111",,,,"001401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4033,2978,2454,27,0,283,0,21,193,0,193,1055,943,7,28,0,0,51,26,0,26,132.7273,135.7576,119.3939,18.18182,7.272727,41.21212,7.272727,24.84848,55.75758,7.272727,55.75758,101.2121,109.697,6.060606,14.54545,7.272727,7.272727,26.66667,15.15152,7.272727,15.15152,1398,1051,347,29.69697,45.45454,44.84848
"06111001402","14000US06111001402","Census Tract 14.02","Census Tract 14.02, Ventura County, California","ca","140","00","ACSSF","0010552",,,,,"06","111",,,,"001402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5125,3341,3058,0,0,235,0,0,48,0,48,1784,1266,27,0,72,12,116,291,72,219,249.697,253.3333,243.0303,10.30303,10.30303,56.9697,10.30303,10.30303,22.42424,10.30303,22.42424,179.3939,204.8485,30.90909,10.30303,69.09091,13.93939,44.24242,147.2727,50.30303,148.4848,2020,1204,816,83.0303,89.09091,71.51515
"06111001502","14000US06111001502","Census Tract 15.02","Census Tract 15.02, Ventura County, California","ca","140","00","ACSSF","0010553",,,,,"06","111",,,,"001502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9295,4603,3857,93,28,468,0,0,157,0,157,4692,4013,18,19,16,0,375,251,140,111,395.7576,414.5454,352.7273,63.63636,27.27273,123.0303,10.30303,10.30303,58.18182,10.30303,58.18182,430.9091,452.7273,16.9697,19.39394,14.54545,10.30303,134.5455,108.4848,67.27273,81.81818,3661,1800,1861,121.8182,158.1818,171.5152
"06111001503","14000US06111001503","Census Tract 15.03","Census Tract 15.03, Ventura County, California","ca","140","00","ACSSF","0010554",,,,,"06","111",,,,"001503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5429,3183,2516,232,16,248,0,0,171,0,171,2246,1503,19,7,10,6,534,167,66,101,292.7273,178.1818,195.1515,81.21212,18.18182,106.6667,10.30303,10.30303,56.9697,10.30303,56.9697,277.5757,273.3333,14.54545,7.878788,10.30303,6.060606,118.1818,52.72727,38.78788,39.39394,1842,712,1130,50.30303,60,79.39394
"06111001506","14000US06111001506","Census Tract 15.06","Census Tract 15.06, Ventura County, California","ca","140","00","ACSSF","0010555",,,,,"06","111",,,,"001506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5347,3539,2821,192,18,252,0,0,256,36,220,1808,1448,0,34,0,0,149,177,24,153,238.7879,189.697,163.6364,109.0909,18.18182,90.90909,10.30303,10.30303,75.75758,24.24242,58.78788,159.3939,204.2424,10.30303,35.75758,10.30303,10.30303,75.75758,83.0303,23.0303,82.42424,1697,1383,314,47.27273,70.90909,51.51515
"06111001507","14000US06111001507","Census Tract 15.07","Census Tract 15.07, Ventura County, California","ca","140","00","ACSSF","0010556",,,,,"06","111",,,,"001507",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4350,2471,1887,114,0,290,0,32,148,0,148,1879,1643,0,23,9,0,183,21,0,21,209.697,194.5455,135.7576,66.06061,7.272727,85.45454,7.272727,30.90909,89.69697,7.272727,89.69697,276.9697,284.8485,7.272727,21.21212,8.484848,7.272727,71.51515,19.39394,7.272727,19.39394,1455,767,688,46.66667,54.54546,63.0303
"06111001601","14000US06111001601","Census Tract 16.01","Census Tract 16.01, Ventura County, California","ca","140","00","ACSSF","0010557",,,,,"06","111",,,,"001601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333,764,664,30,0,70,0,0,0,0,0,569,424,0,0,0,0,132,13,7,6,89.69697,93.33334,87.87878,21.81818,7.272727,30.30303,7.272727,7.272727,7.272727,7.272727,7.272727,121.8182,122.4242,7.272727,7.272727,7.272727,7.272727,64.84849,12.12121,6.060606,6.060606,499,130,369,21.21212,17.57576,26.66667
"06111001602","14000US06111001602","Census Tract 16.02","Census Tract 16.02, Ventura County, California","ca","140","00","ACSSF","0010558",,,,,"06","111",,,,"001602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2520,2000,1900,6,0,19,5,8,62,0,62,520,377,3,14,0,0,41,85,0,85,138.7879,121.2121,113.3333,4.848485,7.272727,11.51515,5.454545,6.666667,24.84848,7.272727,24.84848,136.9697,77.57576,3.636364,13.93939,7.272727,7.272727,28.48485,70.30303,7.272727,70.30303,924,729,195,26.06061,38.78788,33.33333
"06111001700","14000US06111001700","Census Tract 17","Census Tract 17, Ventura County, California","ca","140","00","ACSSF","0010559",,,,,"06","111",,,,"001700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3431,2714,2474,2,0,135,0,0,103,0,103,717,616,0,9,0,0,20,72,64,8,149.0909,118.1818,126.0606,3.030303,7.272727,73.33334,7.272727,7.272727,50.90909,7.272727,50.90909,121.2121,135.7576,7.272727,8.484848,7.272727,7.272727,11.51515,49.69697,49.09091,7.272727,1260,1121,139,40,46.66667,34.54546
"06111001800","14000US06111001800","Census Tract 18","Census Tract 18, Ventura County, California","ca","140","00","ACSSF","0010560",,,,,"06","111",,,,"001800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4715,4085,3659,80,72,123,0,0,151,0,151,630,510,0,19,12,0,88,1,0,1,203.6364,200.6061,215.1515,53.93939,44.84848,49.69697,7.272727,7.272727,79.39394,7.272727,79.39394,90.90909,85.45454,7.272727,18.78788,12.12121,7.272727,49.69697,1.818182,7.272727,1.818182,1617,1334,283,43.63636,63.0303,49.69697
"06111001900","14000US06111001900","Census Tract 19","Census Tract 19, Ventura County, California","ca","140","00","ACSSF","0010561",,,,,"06","111",,,,"001900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4325,3269,2950,70,0,102,0,12,135,0,135,1056,828,0,9,0,0,165,54,25,29,213.9394,141.2121,149.697,39.39394,7.272727,43.0303,7.272727,12.12121,49.09091,7.272727,49.09091,218.1818,229.697,7.272727,8.484848,7.272727,7.272727,75.75758,23.63636,13.93939,21.21212,1658,981,677,42.42424,63.63636,61.81818
"06111002000","14000US06111002000","Census Tract 20","Census Tract 20, Ventura County, California","ca","140","00","ACSSF","0010562",,,,,"06","111",,,,"002000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2728,2446,2178,44,0,126,0,0,98,0,98,282,163,0,0,0,0,57,62,55,7,161.8182,155.1515,173.3333,24.84848,7.272727,69.09091,7.272727,7.272727,46.06061,7.272727,46.06061,96.9697,61.81818,7.272727,7.272727,7.272727,7.272727,29.69697,49.69697,49.69697,6.060606,1072,727,345,43.0303,42.42424,44.24242
"06111002102","14000US06111002102","Census Tract 21.02","Census Tract 21.02, Ventura County, California","ca","140","00","ACSSF","0010563",,,,,"06","111",,,,"002102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1591,1415,1259,15,31,49,0,0,61,0,61,176,126,0,0,0,0,0,50,9,41,109.0909,107.8788,110.9091,13.93939,20.60606,24.24242,7.272727,7.272727,30.90909,7.272727,30.90909,58.78788,52.12121,7.272727,7.272727,7.272727,7.272727,7.272727,32.72727,7.878788,30.30303,999,224,775,50.30303,45.45454,49.09091
"06111002200","14000US06111002200","Census Tract 22","Census Tract 22, Ventura County, California","ca","140","00","ACSSF","0010564",,,,,"06","111",,,,"002200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6719,2081,1911,27,0,120,0,0,23,0,23,4638,4153,0,18,15,0,323,129,14,115,311.5151,255.7576,234.5455,14.54545,10.30303,89.69697,10.30303,10.30303,16.36364,10.30303,16.36364,376.3636,368.4849,10.30303,16.9697,14.54545,10.30303,173.3333,80.60606,13.33333,80,2116,831,1285,66.66666,93.33334,110.303
"06111002300","14000US06111002300","Census Tract 23","Census Tract 23, Ventura County, California","ca","140","00","ACSSF","0010565",,,,,"06","111",,,,"002300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7011,1640,1472,36,0,26,0,0,106,0,106,5371,4627,0,152,0,0,541,51,21,30,643.0303,237.5758,213.3333,29.09091,10.30303,24.84848,10.30303,10.30303,55.15152,10.30303,55.15152,679.3939,728.4849,10.30303,92.72727,10.30303,10.30303,195.7576,37.57576,23.0303,29.09091,2172,820,1352,63.0303,104.2424,103.6364
"06111002400","14000US06111002400","Census Tract 24","Census Tract 24, Ventura County, California","ca","140","00","ACSSF","0010566",,,,,"06","111",,,,"002400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2688,1965,1642,74,61,64,0,0,124,0,124,723,580,0,0,0,0,83,60,12,48,194.5455,180.6061,174.5455,28.48485,36.9697,36.36364,7.272727,7.272727,56.9697,7.272727,56.9697,137.5758,139.3939,7.272727,7.272727,7.272727,7.272727,43.63636,27.27273,11.51515,25.45455,1418,97,1321,55.75758,22.42424,57.57576
"06111002500","14000US06111002500","Census Tract 25","Census Tract 25, Ventura County, California","ca","140","00","ACSSF","0010567",,,,,"06","111",,,,"002500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5001,4387,3980,23,70,157,18,0,139,0,139,614,427,0,66,67,0,54,0,0,0,221.2121,236.9697,267.8788,23.0303,61.81818,72.72727,17.57576,10.30303,61.21212,10.30303,61.21212,106.6667,79.39394,10.30303,63.63636,55.15152,10.30303,37.57576,10.30303,10.30303,10.30303,2179,1009,1170,95.15151,110.9091,110.9091
"06111002600","14000US06111002600","Census Tract 26","Census Tract 26, Ventura County, California","ca","140","00","ACSSF","0010568",,,,,"06","111",,,,"002600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3021,2229,2073,13,31,22,47,0,43,0,43,792,571,0,38,0,0,116,67,24,43,157.5758,156.9697,151.5152,12.12121,21.81818,15.15152,46.06061,7.272727,19.39394,7.272727,19.39394,107.2727,93.93939,7.272727,29.69697,7.272727,7.272727,48.48485,42.42424,18.18182,38.18182,1378,568,810,50.90909,50.90909,63.0303
"06111002700","14000US06111002700","Census Tract 27","Census Tract 27, Ventura County, California","ca","140","00","ACSSF","0010569",,,,,"06","111",,,,"002700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249,2882,2535,0,19,162,0,0,166,0,166,1367,840,0,0,0,0,121,406,58,348,178.7879,165.4545,172.1212,7.272727,15.15152,54.54546,7.272727,7.272727,48.48485,7.272727,48.48485,155.7576,116.9697,7.272727,7.272727,7.272727,7.272727,55.75758,141.8182,34.54546,144.8485,1758,663,1095,52.12121,59.39394,65.45454
"06111002800","14000US06111002800","Census Tract 28","Census Tract 28, Ventura County, California","ca","140","00","ACSSF","0010570",,,,,"06","111",,,,"002800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6652,4386,4032,58,12,179,0,0,105,0,105,2266,1851,0,0,0,0,278,137,121,16,243.0303,196.9697,191.5152,30.90909,16.9697,86.66666,10.30303,10.30303,63.63636,10.30303,63.63636,193.3333,257.5757,10.30303,10.30303,10.30303,10.30303,128.4848,79.39394,76.9697,15.15152,2487,1177,1310,61.81818,98.78788,103.6364
"06111002901","14000US06111002901","Census Tract 29.01","Census Tract 29.01, Ventura County, California","ca","140","00","ACSSF","0010571",,,,,"06","111",,,,"002901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5709,2794,1632,175,27,644,6,0,310,0,310,2915,2374,31,23,7,0,349,131,15,116,238.7879,124.2424,141.2121,73.93939,24.84848,136.9697,6.060606,10.30303,146.0606,10.30303,146.0606,203.0303,224.8485,21.21212,21.81818,7.878788,10.30303,106.0606,87.27273,12.12121,86.66666,1695,1294,401,49.09091,64.24242,52.12121
"06111002905","14000US06111002905","Census Tract 29.05","Census Tract 29.05, Ventura County, California","ca","140","00","ACSSF","0010572",,,,,"06","111",,,,"002905",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5585,2462,1160,560,0,588,0,15,139,0,139,3123,2016,0,39,12,0,1000,56,30,26,274.5454,284.8485,136.9697,266.0606,10.30303,95.75758,10.30303,15.15152,64.84849,10.30303,64.84849,175.7576,215.7576,10.30303,28.48485,12.72727,10.30303,192.7273,30.90909,23.63636,19.39394,1606,1189,417,56.36364,81.21212,60
"06111003010","14000US06111003010","Census Tract 30.10","Census Tract 30.10, Ventura County, California","ca","140","00","ACSSF","0010573",,,,,"06","111",,,,"003010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3279,826,434,97,1,265,4,0,25,0,25,2453,1915,4,0,11,19,406,98,40,58,180.6061,91.51515,48.48485,32.12121,1.212121,75.75758,4.848485,7.272727,12.12121,7.272727,12.12121,167.2727,195.1515,3.636364,7.272727,9.090909,16.36364,101.8182,40,21.81818,34.54546,972,529,443,26.66667,36.36364,38.78788
"06111003011","14000US06111003011","Census Tract 30.11","Census Tract 30.11, Ventura County, California","ca","140","00","ACSSF","0010574",,,,,"06","111",,,,"003011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5496,990,602,51,0,299,8,0,30,7,23,4506,3433,26,7,0,0,945,95,66,29,243.6364,113.3333,109.697,24.24242,10.30303,75.75758,7.878788,10.30303,18.78788,6.666667,15.75758,266.0606,240,18.18182,6.666667,10.30303,10.30303,246.6667,56.36364,49.69697,26.06061,1564,634,930,35.75758,53.93939,64.24242
"06111003012","14000US06111003012","Census Tract 30.12","Census Tract 30.12, Ventura County, California","ca","140","00","ACSSF","0010575",,,,,"06","111",,,,"003012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690,12,12,0,0,0,0,0,0,0,0,678,367,0,0,0,0,311,0,0,0,400.606,11.51515,11.51515,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,400.606,264.2424,7.272727,7.272727,7.272727,7.272727,218.1818,7.272727,7.272727,7.272727,154,5,149,72.12122,4.242424,72.12122
"06111003013","14000US06111003013","Census Tract 30.13","Census Tract 30.13, Ventura County, California","ca","140","00","ACSSF","0010576",,,,,"06","111",,,,"003013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5352,1683,1151,143,0,242,7,24,116,22,94,3669,3142,16,0,0,0,341,170,55,115,406.6667,179.3939,154.5455,77.57576,10.30303,55.15152,6.060606,21.81818,63.0303,20.60606,57.57576,399.394,404.2424,11.51515,10.30303,10.30303,10.30303,107.2727,60,33.33333,53.33333,1528,773,755,55.15152,66.66666,75.15151
"06111003100","14000US06111003100","Census Tract 31","Census Tract 31, Ventura County, California","ca","140","00","ACSSF","0010577",,,,,"06","111",,,,"003100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14669,4758,1867,277,84,2196,72,0,262,0,262,9911,8459,0,0,0,0,1316,136,51,85,876.3636,389.697,255.7576,82.42424,54.54546,359.394,40.60606,11.51515,109.697,11.51515,109.697,889.697,964.2424,11.51515,11.51515,11.51515,11.51515,255.1515,81.21212,32.72727,76.9697,3402,2828,574,82.42424,146.0606,120.6061
"06111003201","14000US06111003201","Census Tract 32.01","Census Tract 32.01, Ventura County, California","ca","140","00","ACSSF","0010578",,,,,"06","111",,,,"003201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4428,146,81,4,20,14,0,0,27,27,0,4282,3361,0,83,0,0,740,98,59,39,301.2121,78.78788,52.72727,6.060606,18.18182,13.33333,7.272727,7.272727,26.06061,26.06061,7.272727,328.4849,380,7.272727,52.72727,7.272727,7.272727,232.1212,58.18182,51.51515,24.84848,745,195,550,28.48485,25.45455,39.39394
"06111003300","14000US06111003300","Census Tract 33","Census Tract 33, Ventura County, California","ca","140","00","ACSSF","0010579",,,,,"06","111",,,,"003300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9437,1961,1376,133,220,143,0,0,89,0,89,7476,6720,0,0,0,0,686,70,70,0,438.1818,215.1515,154.5455,63.63636,134.5455,71.51515,10.30303,10.30303,47.87879,10.30303,47.87879,439.394,478.7879,10.30303,10.30303,10.30303,10.30303,230.9091,52.72727,52.72727,10.30303,2285,1030,1255,81.81818,106.6667,103.0303
"06111003605","14000US06111003605","Census Tract 36.05","Census Tract 36.05, Ventura County, California","ca","140","00","ACSSF","0010580",,,,,"06","111",,,,"003605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9886,4983,3499,350,0,685,28,53,368,0,368,4903,4248,53,43,25,0,305,229,57,172,355.1515,332.7273,316.3636,80.60606,10.30303,126.6667,18.78788,51.51515,114.5455,10.30303,114.5455,384.2424,420,44.24242,35.75758,12.12121,10.30303,144.8485,98.18182,36.36364,80.60606,2834,1484,1350,73.33334,96.36364,118.1818
"06111003608","14000US06111003608","Census Tract 36.08","Census Tract 36.08, Ventura County, California","ca","140","00","ACSSF","0010581",,,,,"06","111",,,,"003608",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840,1237,759,38,11,285,24,0,120,1,119,2603,2062,0,45,28,0,417,51,29,22,209.697,133.9394,112.7273,25.45455,9.69697,62.42424,18.18182,7.272727,47.27273,1.212121,47.27273,222.4242,226.6667,7.272727,30.30303,22.42424,7.272727,93.33334,24.84848,18.18182,13.33333,990,650,340,29.09091,38.18182,42.42424
"06111003609","14000US06111003609","Census Tract 36.09","Census Tract 36.09, Ventura County, California","ca","140","00","ACSSF","0010582",,,,,"06","111",,,,"003609",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5814,5316,4895,146,0,148,0,0,127,0,127,498,466,0,0,13,0,19,0,0,0,350.9091,288.4849,293.9394,105.4545,10.30303,66.66666,10.30303,10.30303,46.66667,10.30303,46.66667,130.9091,129.0909,10.30303,10.30303,13.93939,10.30303,21.81818,10.30303,10.30303,10.30303,2991,1885,1106,139.3939,138.7879,136.9697
"06111003612","14000US06111003612","Census Tract 36.12","Census Tract 36.12, Ventura County, California","ca","140","00","ACSSF","0010583",,,,,"06","111",,,,"003612",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4818,3991,3694,102,21,52,0,0,122,0,122,827,658,50,0,0,0,0,119,62,57,329.0909,320.606,327.8788,58.18182,21.81818,40.60606,7.272727,7.272727,82.42424,7.272727,82.42424,152.7273,141.2121,41.81818,7.272727,7.272727,7.272727,7.272727,60.60606,46.66667,41.81818,1899,753,1146,105.4545,84.84849,119.3939
